transaction_id,label,campaign_id,timestamp,merchant_id,card_fingerprint,bin,amount,device_fingerprint,ip_signature,auth_outcome
a6437579-413d-454a-bd1f-c48b61a3bc48,0,,2026-08-26 15:13:32.702521,M0399,bc0eed3c47ab8ad2,488946,101.83,28b8df4275d31e17,bc71ee7a366118af,approved
88472410-e341-4ccd-be7d-a380e4794501,0,,2026-08-26 15:13:34.896205,M0307,3cdcb15bb55e9d5a,495638,25.03,9ed070a74361dfd1,e8f19b4eb6ce388a,approved
b39c5535-41b8-45fb-88a2-47b1c2b7dc8a,0,,2026-08-26 15:13:37.162724,M0034,c35eec2a507c8bbf,444862,140.85,946817bddf05d960,b7989f3c2510e040,declined
ffd6992b-a383-4f70-9aff-aec1c4f76040,0,,2026-08-26 15:13:42.767603,M0273,5c330992b9dbc274,482490,95.67,db76a00621dda407,578fd0a027db6f70,approved
f685b193-9709-46f7-92c8-331eedb1496e,0,,2026-08-26 15:13:43.027350,M0329,f27fbfde9a26cd40,465906,7433.21,b8e6bb79b062c986,d4e2773633d96b7d,approved
c3ac640d-526e-437a-a1d5-f815e951f74f,0,,2026-08-26 15:13:43.888046,M0029,cd8974ba6c626647,532475,180.5,cd0f55d3994baaef,18cca4a333684b38,approved
303fb93d-c7af-4919-84c8-d04e0ab98e9e,0,,2026-08-26 15:13:47.174460,M0324,dc20c49ffe821849,422453,125.32,fb77eb81d2aa63ec,dc6f310dff93d196,approved
3a815e26-a44d-4a76-86fb-53f958f4a171,0,,2026-08-26 15:13:48.176347,M0328,fb7d5d5e662e6268,500039,514.44,5f8e5b3735709851,278eec7be962c48c,approved
51e6651d-996c-40cd-8559-0ade92662d26,0,,2026-08-26 15:13:50.568458,M0180,2e676ceb06ea154f,534782,162.48,b4549d5927a32d17,f3d731811ae83165,approved
ded45442-1766-42b1-816c-63725f1d27bb,0,,2026-08-26 15:13:54.847625,M0310,80255b4244599b70,422790,114.33,b826ff602f8aca03,acf679535e473485,approved
9aea7548-9479-4207-bd77-fccad2f8160c,0,,2026-08-26 15:13:59.903511,M0178,a2ffe2cf2c597a19,429184,51.92,7fcca5c4c0d13e57,d4a1630bb2a94f7d,approved
b6e7d6d4-135e-42cf-8cf1-5fdd9ffaf56e,0,,2026-08-26 15:14:03.712138,M0270,025d89e457b98c4d,426793,3046.44,7c4a3badc295d6d1,c07176b5018098bb,approved
ae6a549a-cdf8-422c-abd1-99558d9c85e2,0,,2026-08-26 15:14:05.160220,M0289,f0450c2202e99b38,452143,123.21,5cb9c88aa9e5fa5f,2622f3b317717014,declined
d26d4da1-f2b2-438c-b66c-d5df46d179bf,0,,2026-08-26 15:14:06.339060,M0247,5d4388545ad33212,426793,668.49,725a8929989d4c90,bf5a68b56ec1c26e,approved
e937d15b-2b90-4e68-bb10-b7b651dfba39,0,,2026-08-26 15:14:07.249885,M0082,ddb81f6e4b6e886f,494104,365.4,93c479d341584ff8,2b98438b7db8e163,approved
d41c69b7-8a02-427d-9095-e80b9063e5c6,0,,2026-08-26 15:14:07.371158,M0380,6fe22db0af9b5854,470765,1041.18,db0a9259e92e6310,86a58daaf0dc5898,approved
1b7655d6-a8a2-4628-9d8a-907973960892,0,,2026-08-26 15:14:10.452201,M0216,77ee9128b8c8740c,482490,502.97,332c5e45936deb6f,bc71ee7a366118af,approved
b8b43f0d-8de7-46ab-82e1-e9e4ef0a0414,0,,2026-08-26 15:14:11.619108,M0298,d21abcf977791e85,489194,1207.03,2dd5a939796e1ab2,06ffc5f192567a0c,approved
49ea69a4-b2c2-4a74-9ad8-6eca612c7358,0,,2026-08-26 15:14:17.187640,M0195,c47f97c62722d7c3,494895,1226.46,40d4273f6ab4b377,d2e32d499cfaecbf,declined
3a4fa67c-8dd4-43a9-8746-5dd641ffe5d4,0,,2026-08-26 15:14:18.412815,M0254,2f91b00584190b27,520285,207.69,912d0f0a87899fb5,163c1d27f237dc43,approved
aa0c347a-fefa-4304-a37d-4a269897f692,0,,2026-08-26 15:14:19.077474,M0098,13c98e6c32472d25,547127,668.22,5b32a43aaf46ae35,38b4d4342ffcbde8,approved
b9a7a15b-f04e-49ff-aecc-9e68ecf42b49,0,,2026-08-26 15:14:20.379668,M0099,0fc38670fd7694ae,418717,109.85,b180964c8fedb319,0799f32cf84e1387,approved
f5003306-6448-4085-8c4c-5eafce33bf85,0,,2026-08-26 15:14:20.571781,M0261,ca139aba20971ee4,418233,522.69,e77cdf62d6a66f3c,dc23e91aeba17633,approved
297aa5c4-55f9-4820-9b67-2f47f763e219,0,,2026-08-26 15:14:21.634033,M0122,d4f5d934527660a7,464175,1530.94,9d3b48fd94a493e6,a4eb2a1bf87be2b7,approved
09b37a71-18c1-4b77-a67f-6b34f781abe9,0,,2026-08-26 15:14:22.907399,M0144,bccf75364d8eb47d,460323,224.5,90895f28070d4005,5263726408d0a79e,approved
cfe1299c-402e-42a8-9846-266245960ffd,0,,2026-08-26 15:14:26.063929,M0030,933a898158ada542,559680,108.61,ecf3b66037a5fc26,580003615a8bc7ba,approved
e071572d-f592-41e9-aab8-4f5398272f3f,0,,2026-08-26 15:14:26.684678,M0282,bf20f0996e6e67d7,546001,104.56,74c08a1fdfbdb077,57d335d0095287b7,approved
58423b14-e44f-4281-a130-1e66a55c7b28,0,,2026-08-26 15:14:32.653532,M0148,2993e0101442e8c2,428644,524.58,e4c72488382bd1ea,018a44cc93f3c674,approved
5d4ff129-2187-427e-881f-35c345bf8b00,0,,2026-08-26 15:14:33.565387,M0275,19b1e0aa061ad743,548729,4771.71,7c02b2fe339a1840,ccad302e5b055c19,approved
7a9bac6e-3342-4ec7-ac16-52ca5f55d7b4,0,,2026-08-26 15:14:35.500985,M0124,d028761b7794b6c3,406956,2049.35,cc8cf57d81c63b98,f2dbd88d41e00c8a,approved
6d8325d6-f308-475e-aa73-8889481511db,0,,2026-08-26 15:14:36.337381,M0202,7f855bc683c4a7d3,464175,47.3,9e11309c032d541d,2bf9432b6213a588,approved
4d75735d-bbe3-435a-832c-c4cd2ac47aa5,0,,2026-08-26 15:14:45.437640,M0171,2a001ff0b60b718f,520285,135.32,75dc0a7467cbae2e,6b2abe96e9be357e,approved
ae06a49a-7a27-4320-9bbe-793b4e324c24,0,,2026-08-26 15:14:47.470433,M0000,6d000b85469be324,430029,180.7,d1586024d7209800,560a624f5170dfe3,approved
59e1a8bd-7e6f-4fc8-afb8-df80f3cc9233,0,,2026-08-26 15:14:48.211885,M0325,bbaf392958714894,456160,6801.14,9bb8ad8da585b77c,ea9bb6ebb5fb95fa,approved
944df4cf-c3aa-4bd4-bf33-1a22ffd54af7,0,,2026-08-26 15:14:48.780595,M0114,79b6756b260677a2,470186,116.68,1c7dae80b0178d91,2d6ebb62a32e0f1a,approved
eeaa6849-14c2-4872-b854-da59b549e281,0,,2026-08-26 15:14:54.924174,M0247,bd565a82321ac6ca,482490,181.04,712004eba98665ec,1e6d460b2067fce7,approved
8414305b-51c1-4f12-9e39-46d7b0795241,0,,2026-08-26 15:14:56.097507,M0244,2799ad46a3d993d4,494104,691.25,e448da0072f0c4b8,c016b4822345ac9d,approved
fd7ba5d2-3adb-485c-9bdd-85fc7f983cdd,0,,2026-08-26 15:14:57.748892,M0399,751d94816b8ff6b5,521275,38.11,162319699763af10,f7a0ec1a097d7785,approved
5c48e785-f34d-48f6-a5e2-1083fb72c624,0,,2026-08-26 15:15:03.275491,M0273,b6e0b8a6a394c425,442638,92.59,6d847a523a9da669,c2f1103e51ac1d9b,approved
f5e12c46-7469-4e17-bcb2-31b47e20e392,0,,2026-08-26 15:15:23.368866,M0068,cf201d56a7bdc0bd,534782,139.37,896268d8886ed2c2,c0db39306a80f7b5,approved
b7856567-712f-4a80-85a9-049f00a633c6,0,,2026-08-26 15:15:23.776363,M0098,7f8a3b94d0b5a4e1,414663,739.09,ac77d13b00113802,f8860e66c4a701ce,approved
a3c9c32b-9e0c-4a87-a87f-53d96fd33fac,0,,2026-08-26 15:15:26.110083,M0371,bc6b9ca60cd74c88,416653,575.53,0f7bf4f16b0c520c,335cedee1557ad85,approved
fc3620e7-07b7-423c-8088-714159859da5,0,,2026-08-26 15:15:28.815159,M0026,16b9be530db979f4,490165,1250.77,3d5755d35f83e910,bc7d46ca3cc3fbd6,approved
4d7238a0-3884-4a36-9642-db3594463817,0,,2026-08-26 15:15:30.601003,M0007,80e6fe51d52f7a58,522427,161.56,fa9ac6a65a8924a5,87641a7bdd68d8f9,approved
23e87ad7-5533-485b-aadf-85dcef0867d4,0,,2026-08-26 15:15:33.865276,M0324,9a75342aac8c14ea,436603,220.95,053a23b3224e039f,e99f5fd451924d8d,approved
529b2ce7-baff-4ecf-a622-27767ecd4e7f,0,,2026-08-26 15:15:42.610750,M0190,516d8fe2373f88e4,446832,1519.3,3081876947702f98,c649e87886bac3cb,approved
445082a6-3443-4474-bcfe-79ee99165adc,0,,2026-08-26 15:15:43.698508,M0349,29371880f1b5f7bd,480612,43.12,9e8ccaba7c9b667b,2cb061e3f7db1ed3,declined
4c60ac50-24bc-413e-94cb-59cf072470dc,0,,2026-08-26 15:15:44.437625,M0110,e882bc5f51b427a9,405105,63.29,53568e256231f471,e3321f982f75dbd3,approved
d9e58b4e-46d7-4803-9b7b-c77a28d59f7e,0,,2026-08-26 15:15:50.049676,M0029,2fe6c152e0f15858,544264,688.11,40b79ab4bdb43ecc,8dd959907d6207cf,approved
77b01aa8-734a-404a-856d-50eddd32f4e4,0,,2026-08-26 15:15:52.575440,M0308,0df07cec289a1926,512311,269.39,df79e223f4a274ed,ff0c0bac82715670,approved
17edd6b0-a80f-45d8-aedf-9de9be310b31,0,,2026-08-26 15:15:55.288869,M0324,a0979f0d53d7eaec,424726,45.64,c6339b8eb6e044ca,c8e6afcc749e69bb,approved
4d4d4010-22a5-4eb7-a155-5d756ae88999,0,,2026-08-26 15:15:56.922453,M0136,e8aab17598c2daa3,401703,204.08,2b883d741ea921b9,b23a6fd75a325803,declined
4cbfe757-5968-4b2c-9c4e-81d6e841def5,0,,2026-08-26 15:16:01.032325,M0214,b05bae74e98646d7,464175,14.54,7f029b1234164845,e141da6aa4b57f21,approved
70bf93b6-5044-4a70-8da3-cdc34eb2908b,0,,2026-08-26 15:16:02.319328,M0313,3d3253b41c772b11,481714,2065.69,885513d0aa20dd53,d262bc9216473e8c,approved
768b0c3f-e158-44ed-a051-76b34cddc096,0,,2026-08-26 15:16:19.754073,M0347,37c4d53a3992d69d,472842,108.32,00a3cf8be0275230,803c58aa5d67d3ab,approved
a396c97c-5adf-42a0-9db4-5f8fc88e599f,0,,2026-08-26 15:16:19.944986,M0339,8e3b865080c5132f,462770,2216.18,28057b6ab2f6b91e,780cbebe53526811,approved
6e7620e7-36dc-41d5-88d0-72c672b216e3,0,,2026-08-26 15:16:27.277664,M0008,161ffc362761ba31,454921,15.74,a5134a651433a3c2,36e101a17ad2d804,approved
5913d873-9c9a-421c-8318-f40d02997657,0,,2026-08-26 15:16:29.356509,M0207,8042bad5761af174,548729,140.37,f10532be8cf2a192,67ed7a86264faa02,approved
b1aaba0a-fe98-4a72-b49e-8cbfb50c76fc,0,,2026-08-26 15:16:30.686633,M0072,ac3e7fb8b1e5c030,419761,57.06,19549a2535fe3e68,edb09bf55cd387fa,approved
187a8a01-e3ba-430a-946b-d477beb87cab,0,,2026-08-26 15:16:32.854217,M0146,4684ac565bcc30f3,541394,365.01,fe20a66105b4653f,e7c47e4c0aa361d3,approved
2b5700b3-8357-43ae-a7e4-d77364166c30,0,,2026-08-26 15:16:33.838073,M0231,9964c061bc79b363,517601,618.63,ba881550398d150e,d794032caba8cd5a,approved
a5037228-083c-4dd9-bc64-5d82c5341c23,0,,2026-08-26 15:16:35.217147,M0248,273be44806bde667,472097,315.7,84428057f9c3be86,055e1b733d428970,approved
68248d4b-4513-48ee-9b23-f0d3ff510b4c,0,,2026-08-26 15:16:36.795861,M0027,ec28382fbdba48ee,423831,316.5,8fe93436303b8845,6bc385dca14edcaa,declined
90517496-3d09-4c8f-96e9-f4e662a3e072,0,,2026-08-26 15:16:39.469341,M0344,447cce3aca9aab72,557815,485.58,4a830c1c70bc29c2,c687a5cddcbbfa09,approved
7dd41475-af92-431a-b49a-907b7934d541,0,,2026-08-26 15:16:44.923647,M0333,937db61dea2919f6,418233,2567.07,ca3f77bc270f3929,0c6eb3ee34f1fbd8,approved
65ba901e-68d4-4978-85a5-69648681fd8a,0,,2026-08-26 15:16:51.589769,M0123,4c659bc3c3e19c93,472869,1454.06,7fe71016665754dc,38755aa7056163a3,approved
8c91bc98-94d4-4e04-b158-071643511b83,0,,2026-08-26 15:16:57.979521,M0196,84fe4324e584b8e8,534782,139.83,4f29fbfd9c872ea1,01f494d4dba4a3dc,approved
24f00d86-cf0e-4662-9f16-a450c0e20229,0,,2026-08-26 15:16:59.020007,M0372,c09b8fa141d21011,429242,80.41,2c6e056f0999221a,789d60e0926b855b,approved
be5d02bc-62f4-4038-afe8-490729ba84f1,0,,2026-08-26 15:17:03.727537,M0320,332dc1862c8b5a7a,524592,452.67,490e70490c7e31d2,47176dda8a4e7403,approved
874ac596-9a25-4e69-b5eb-23c4c2c1b3ba,0,,2026-08-26 15:17:04.596262,M0115,ae72f2c2223796cb,514845,75.94,b48fa3c1ce1116e2,b97a0f28cbba276c,approved
04de3c7f-37b7-4f96-8340-d5416ca83405,0,,2026-08-26 15:17:05.372267,M0069,5fa5383cce877eda,469946,276.12,c0ad81a6f3790c84,d00abbd17c89d1b2,approved
982ec7ca-23c0-4235-bbc1-43bbfcc8cc9a,0,,2026-08-26 15:17:10.059006,M0200,6bf0a2e979d3af82,424561,723.97,fbb7dd3a204ffebc,7d1e9b58427252a3,approved
eb9ce3cb-c4cd-4c9d-b3e9-a62745f1cc47,0,,2026-08-26 15:17:13.010514,M0306,d00c8ffe439fc789,415889,112.44,163ab3af70461a81,ee44db6f7c24dadd,approved
00ad9f4e-87e2-4424-b407-770dd5d77d40,0,,2026-08-26 15:17:13.172856,M0245,1dbc90031a46dec1,488236,823.66,f8c0304af708a9fd,f4a202c9237c6266,approved
ecc03480-466b-4614-8127-1f6ca6c16d5f,0,,2026-08-26 15:17:19.160235,M0118,10547ae63ade4a23,480612,100.41,759f086c49b33ce7,a3b21905aadb6c5e,approved
02fd650d-2b54-4e18-a4bf-e81545922be9,0,,2026-08-26 15:17:30.775461,M0339,24f9e0a22f7a914a,405105,816.06,87e699f4e7002a66,d08b27cb4eb40efe,declined
3ccc9bc7-4b1c-4b71-95c4-5e3cdce1142f,0,,2026-08-26 15:17:35.813111,M0163,674eebcb25af6e7e,412351,484.2,9079354cd48b67ab,42b8c484e171e464,approved
91515213-90d9-468e-9540-e6a1b5286236,0,,2026-08-26 15:17:38.316547,M0366,0e56c6acf4698523,427894,331.04,15d9b0c221a179ee,fde33a69d7312d7a,approved
64dbc28e-ce9b-4423-b5eb-52b9ee58c584,0,,2026-08-26 15:17:40.382544,M0352,8dc0a28e2e55a26b,463700,190.25,75a235434af3c7ea,cd77117ab9834c12,declined
199b51e4-37ef-4644-921c-fdf8a986e205,0,,2026-08-26 15:17:40.843425,M0277,621efa64024528e8,456443,34.99,3a4cfeaa012c2203,aa988f3fefbef489,approved
7ce5d4a2-bda0-465d-ab2c-6c1c445a6fb6,0,,2026-08-26 15:17:44.425146,M0217,87bf9cbffe15d950,401703,563.59,d76d1492063b3b34,355b2bce8a1cbee3,approved
0f95c0d5-dca7-4712-aff8-03ec28d5d9d6,0,,2026-08-26 15:17:46.565439,M0244,af102b55994e15be,468876,341.7,2adee888816bebc5,9b67abdbb1ca4ef6,approved
ee4c50be-3eb1-4528-8c63-0f4adb201fbd,0,,2026-08-26 15:17:50.188561,M0237,9d3864c5ae5f27c4,426793,600.33,e38b205dcd1ff5de,3126ce2ed04c8f68,approved
b01361e0-dd17-4a74-b409-54294b73c489,0,,2026-08-26 15:17:50.973186,M0096,9a6c2fdba3e97877,540763,1133.26,734a13cf09f929b4,de78fdaf6f7a4be1,approved
785bf122-77d9-49dd-bedd-4fe286b079d0,0,,2026-08-26 15:17:51.624324,M0055,46cdfbb5575a2162,442638,19.57,93c4fcfde29d9ad8,dca01a296a10b5c8,approved
b7db0fb1-5472-4669-bb3e-d8e36fa6e54a,0,,2026-08-26 15:17:55.641459,M0141,9960cea86ed2089f,533085,295.51,d85c077687ffd033,1e6d460b2067fce7,approved
66ddcc46-c77a-44ee-8f4c-48b226b5e41a,0,,2026-08-26 15:18:00.949530,M0394,a6604dd871773e06,504700,359.9,490dc50225b0398c,d35c6200b859f213,approved
382c55c5-a02b-481b-87f1-61e7f730c848,0,,2026-08-26 15:18:04.085704,M0237,a3d626275cc3c21c,418233,2386.98,97de2fca15d74acc,6e8732d41e9bad3f,approved
6c2274bf-cb4a-4c58-a675-03b110032e44,0,,2026-08-26 15:18:08.356593,M0055,4b980093371c66db,452143,210.27,5e7684a9e44e1122,1e6d460b2067fce7,approved
be896927-fb92-4997-a5ac-61b51addaa89,0,,2026-08-26 15:18:15.826402,M0372,5daa1f02b8acfa70,548682,505.44,72814168e62c4f84,297a54c0235f5db5,approved
93aca50d-8c50-4b41-bfad-3506ee09f286,0,,2026-08-26 15:18:16.047273,M0346,a201ba61d64cfafe,458513,195.0,7c220aae3c3ebba1,5f652e1f6dca0ceb,approved
259c3639-8e3a-4ae5-a8c3-1fa911ee13d5,0,,2026-08-26 15:18:18.733728,M0389,267a3e8838eab11d,504593,76.05,f7653f13b48535ed,884bee2aa6d1002a,approved
94e07039-838a-488d-a333-4e26b1f10197,0,,2026-08-26 15:18:23.680568,M0233,4042d83f42337c1d,414663,54.39,5edfbc7ff46bb009,4acfd5538a712c9a,declined
200c0498-d674-4d68-a6bb-21d7baacc05f,0,,2026-08-26 15:18:24.972082,M0311,7e126565c0ea1280,407811,881.9,5764f3799ce1b813,0df5f86638e92b3f,approved
1cdfcb3c-9236-4de0-b7ef-e5076d27ae74,0,,2026-08-26 15:18:33.228409,M0014,26501cb6857af70e,540763,340.03,2661c0fbb200ea73,6fb0fe062b7e405e,approved
679f886e-cd58-4d45-a502-99b8363e5512,0,,2026-08-26 15:18:33.771160,M0378,883a6bef191b14c0,541394,169.71,e4d9b98643677787,03b1007704c8d039,declined
1b6b8c10-19e3-4d4a-8dcf-fb976a37f217,0,,2026-08-26 15:18:34.951956,M0382,70aa62d77dd7302c,476939,154.43,b2480576b23e13f1,fad478e9f9d372e6,approved
d3f73334-2d92-406d-a3dc-82f9b1780f0b,0,,2026-08-26 15:18:35.725963,M0248,39d3f9abb748b5df,538704,164.21,61b616b40ebd29f3,0fa1b4577a065347,approved
d9a820ea-52a6-40bd-8625-bb80a2b18462,0,,2026-08-26 15:18:40.570799,M0245,16ad8b0fb632ac13,554794,1116.69,3cb4c2ccf06b953a,8f8b561ccadb3747,approved
b77986f2-eadc-4b5d-975f-51abd042be6c,0,,2026-08-26 15:18:41.225346,M0335,4497b378255fc2a9,432967,510.56,baf0194a44536ea6,42e8971a667b05f1,approved
d8b91240-cded-41d4-aed3-2e1e88599c0e,0,,2026-08-26 15:18:50.679915,M0377,30ac5f94ddef136f,440065,325.94,c48dd403f5693bdf,14c12c81b0f6f502,approved
66b4d31b-c9ba-4a37-b489-a5e1dc35271e,0,,2026-08-26 15:18:51.790551,M0388,3da0303adfa35ffc,401703,19.61,2a75771c401923fd,f90123decd4db7ff,approved
4a883632-e402-4967-8e08-c482f320d2dc,0,,2026-08-26 15:18:58.529659,M0386,d7f0e028425bdf0d,431720,1274.44,2c6852124ba5bfab,485d02f3ee3c336b,approved
fbcf2f3b-e131-4786-a323-70a0cb361e96,0,,2026-08-26 15:18:59.139014,M0284,09a8ac74d5bcf403,541394,1321.76,35dd2a202c9bef45,4aa3afeb70e40416,approved
5c8f63c2-b5c8-43d7-b1e5-fbf3dcf321d1,0,,2026-08-26 15:19:01.717290,M0250,2c1135f6d74aa8cc,499471,2254.34,499bf2b83d45ba21,4e269a25c8b2f342,approved
e0a696b2-30df-49ac-b72f-af5b81b6c682,0,,2026-08-26 15:19:04.516257,M0362,23d5826699d606ca,412351,29.73,0c62137df7bdcf97,de78fdaf6f7a4be1,approved
46bd93cb-66ed-4726-9a1f-74fc792c4d68,0,,2026-08-26 15:19:09.902949,M0051,b29dde76f1251afe,554794,1085.24,f99f8ddceb5995ae,dd58d35834c63f69,approved
ebb9eb68-ca3c-4eb1-b245-882b30bb0080,0,,2026-08-26 15:19:12.951222,M0161,3c5809bc39793d51,414200,103.64,793039141d502ba6,f261273888861cbf,approved
4a3de90f-700d-4b44-a703-373f044b6a55,0,,2026-08-26 15:19:13.427606,M0169,1c9e000b2b20c663,436747,433.11,536f26b934806bc5,9acdbcff3385fa4d,declined
96f533cf-733b-4244-a322-9c46d8042872,0,,2026-08-26 15:19:17.371842,M0366,4ca2ce04308d3030,441460,118.56,9018bec17dd4b64c,0fff893477c6a0ba,approved
469cef71-0338-4f9a-8315-ceed781cc759,0,,2026-08-26 15:19:17.796584,M0054,c68f6dcd2c15da46,469045,6162.81,fc4877a54d52b972,9ba9b48279cfd5c1,approved
668f019c-124d-4c34-9ea1-09173e6345a2,0,,2026-08-26 15:19:18.452975,M0266,eb394c53b16dba54,465183,108.3,66e87e9115649713,b0c05246293fe41e,approved
79e23aab-6e6d-481a-97fb-08ab8216483f,0,,2026-08-26 15:19:22.980035,M0157,7e5fa9ebc1b94712,420645,597.99,f54029bfb0631a2b,26d73b79e8770964,approved
8f66ba0b-d89f-482f-bd8c-7aefadb67f99,0,,2026-08-26 15:19:25.601598,M0134,eb4469a5e007fbf0,486619,153.32,ceda3f21f57c5f82,975bbcf965966691,approved
ae6c79c5-8c7c-4139-91dc-96315c996bab,0,,2026-08-26 15:19:25.683336,M0159,232632491cba9eee,553245,38.42,f13521739e7353b8,2ddabac2a242eb77,approved
4f3facd5-e66f-45a8-a488-454157a32d94,0,,2026-08-26 15:19:26.225063,M0059,6fd46d7ebc633429,433657,810.92,5f8bbc866d900120,6cbefb5a863f67b5,approved
d43bf9a4-1733-4d91-b11e-5a0c73396e45,0,,2026-08-26 15:19:27.443477,M0054,0589b903baa0b9f0,488627,64.39,c227d1e9906ebf7c,660907a7f850888c,declined
0569ce33-12f5-4f0c-8ffd-f80f33a3bed0,0,,2026-08-26 15:19:28.717449,M0330,dadfcacb9c122091,428644,63.91,151869c020827100,098204b1ff5c988a,approved
f7c70349-46d0-4940-bfc8-41bd63659f75,0,,2026-08-26 15:19:35.314165,M0141,0177a58bd2a7ffb3,462770,90.83,65d907161d7431de,9767435f8adf227d,approved
8e08b00b-a6c4-4cff-b247-3bfdc180d551,0,,2026-08-26 15:19:38.062762,M0346,46194d90de33edbf,552969,19.61,0d413a51e74c7ac4,c7eece89bff8aedc,approved
6ab835a3-2321-4b7b-b09e-8b7c098b83ca,0,,2026-08-26 15:19:39.513615,M0245,f37bb70e54b403a3,405105,859.9,185c2d4a8d1cedf5,8d8aee4f5ff0d5f7,approved
1b40ebcc-072a-4743-94e0-67d0d7ba7f59,0,,2026-08-26 15:19:42.785301,M0311,e946e10cd5a852d2,432967,157.97,eae09f841b3143f3,5e5bbbd3d05c2aea,approved
d9a1ba3a-39b7-4b10-aacc-c7787e92ccb6,0,,2026-08-26 15:19:43.617155,M0135,621007252a5f6e57,440065,337.79,ab6358cbfc33c2fb,bc71ee7a366118af,declined
72290f95-854d-4629-bb9f-b85b38da865f,0,,2026-08-26 15:19:43.700520,M0223,449cbec331020d6d,497040,412.75,3806e3e6fec67566,6f43141424297d2f,approved
ee6e0503-a3cb-4274-aaaf-9af857d143b2,0,,2026-08-26 15:19:44.323324,M0086,72a9c57bced5b280,538326,70.87,50ed7816a9c649e4,c9f87d77ee4ab368,approved
72a38868-a796-444a-b6d8-14652165d2b2,0,,2026-08-26 15:19:46.927449,M0257,3b4fc32470a08337,521178,285.99,416593ffea98b642,f082e609193c7f47,approved
c03f9631-7d41-4d1d-88b9-81a14cf9e842,0,,2026-08-26 15:19:52.123728,M0255,6d4d43d5a1078e9c,514845,117.81,fdbe475342b3283d,5e9f5cf6a451e8db,approved
cdcd9c08-f7bd-4839-95ed-1051c69c4bb1,0,,2026-08-26 15:19:55.028452,M0301,4c904fd1f3dd4c46,509974,2246.66,9081e8e2d87c516e,449ef4319780ee0a,approved
785343e1-b2d3-4c66-8e3a-508a5be36eda,0,,2026-08-26 15:19:58.875823,M0180,0b6f4098a4bd740a,407811,106.5,3358b1c9891a404e,e5f9783c67fef571,approved
d7679cc0-fcdf-4d19-bfd8-c88cd2615633,0,,2026-08-26 15:20:07.323705,M0232,dd379ac009da814a,547159,787.64,ca4e963729c88bba,4327bd1357b68550,approved
d9909bc2-397a-42d9-bb16-5a5f47aa8f54,0,,2026-08-26 15:20:08.526563,M0026,dac73e4f1e736f48,480612,663.1,c7bd490ae458980d,a50439b3d3066e10,approved
90905f3b-50eb-4528-827f-bd24f74042f0,0,,2026-08-26 15:20:13.956062,M0132,85b0d2e797bdd1bd,478235,290.8,f81b3aeda3a3daf6,d57058359a04e3de,approved
3ab39d96-5eb4-4569-8941-bb4d1f71abd9,0,,2026-08-26 15:20:14.022442,M0018,08c30b8f2e797007,412012,185.84,19d99f203c532063,1e6d460b2067fce7,approved
c3ec8ed7-641e-49c5-a468-74b7531cfb5c,0,,2026-08-26 15:20:21.894697,M0378,691c2e86762e9d12,480612,108.56,eab298fd6f4997ea,3a31b4cf2d366f2e,approved
dbb0a619-3826-4013-90d2-fbff4a1d1e64,0,,2026-08-26 15:20:26.694050,M0080,1e4503d44ca4d8b0,476854,130.35,b84a88200842488a,f5658190edbb97fc,approved
99d29f39-248c-4c33-8331-e54d5e0af74c,0,,2026-08-26 15:20:30.730425,M0292,0325c1a28e8376af,411390,1488.47,183c0aa1723a8ad7,8fefe20c345943a9,approved
5a1c67e1-7395-49fc-b91f-83f8ad25b8eb,0,,2026-08-26 15:20:36.492373,M0203,fa90b61eb03dede8,455738,1793.9,9bc4a73f87eaf236,ee4eb09756c6ee80,approved
3c697e96-fc8c-452f-88d3-a50070b917f1,0,,2026-08-26 15:20:50.749324,M0295,0642b9af8a5205e5,469986,198.77,955a4cf83df5e49c,a2ef7fa87f151f45,approved
878dcf5c-80f4-4838-97ab-2faa13a18fdf,0,,2026-08-26 15:20:52.297350,M0247,9ef45b07a9a3adc3,417350,21.81,40d4273f6ab4b377,11fcbcab265b6740,approved
c5771e00-c89e-4559-8383-eac1911e62df,0,,2026-08-26 15:20:59.425211,M0370,5e82dcf11250f944,452143,225.25,24a9ccc3153f6c4e,bc71ee7a366118af,approved
50965086-220f-4d20-ae66-46149bc8d1f7,0,,2026-08-26 15:21:00.896271,M0189,a9bdf6a170207be7,425799,970.81,5ce9fda0428a9db0,3bae48c081f7534b,approved
ab4b5494-28ef-46a5-b6f0-a95e17942507,0,,2026-08-26 15:21:03.447660,M0380,ea405f62aa2166ff,482490,293.51,08e88dccf094a905,fafe370f088264ee,approved
580d7e41-9158-4f81-a711-de0c478281e3,0,,2026-08-26 15:21:08.874196,M0362,407aa4d85760a435,470186,118.4,a9fedcc54761e236,1f346648a9b4337c,approved
01d9575d-72ac-45bd-9572-3969610ab85b,0,,2026-08-26 15:21:10.907563,M0072,08a03cc70d9f5492,557009,331.64,6cb76a5dc4fb806c,5359cba206e3f775,approved
fd97178b-97f8-47de-b308-c94eafe1cbbe,0,,2026-08-26 15:21:13.457280,M0351,392e2b775f709553,554221,108.25,26c290d2cdff8a20,c40e7248cb472281,approved
6909dbf4-4387-4df7-9ce4-9fdf2178df2d,0,,2026-08-26 15:21:14.078468,M0155,90c500b6dc19cc7c,469986,159.61,9e9d6fa0d4d1ec48,abc45f917ae72675,approved
